# ./FR-trace starting at Fri Nov  2 18:58:11 2018
################# CONFIG #################
# slot=5000
# samples=10000
# threshold=100
# idle=500
# pdathreads=0
# nmonitored=3
#   monitor0=./num ybn_sqr 0x2b7d
#   monitor1=./num ybn_mul 0x22ea
#   monitor2=./num ybn_modexp 0x2d9f
# nevicted=0
# npdatargets=0
############## SYSTEM INFO ###############
# mastik_version=0.02
# sysname=Linux
# nodename=ArchLinux
# release=4.18.16-arch1-1-ARCH
# version=#1 SMP PREEMPT Sat Oct 20 22:06:45 UTC 2018
# machine=x86_64
################## DATA ##################
237 175 193 
234 167 187 
223 178 190 
223 181 187 
226 181 187 
223 178 190 
223 178 190 
223 181 187 
223 178 187 
315 181 187 
223 181 187 
463 181 187 
223 167 176 
264 410 187 
226 178 187 
728 181 187 
226 178 187 
871 181 187 
223 181 187 
223 178 190 
226 178 187 
223 178 187 
223 175 187 
226 167 179 
223 170 176 
237 170 190 
226 178 187 
404 336 520 
223 178 187 
223 178 187 
226 181 187 
223 178 190 
223 181 187 
223 181 187 
223 178 190 
223 170 176 
226 181 190 
223 167 176 
434 862 187 
226 178 187 
237 178 193 
226 178 187 
223 178 187 
223 178 193 
226 178 187 
226 178 187 
226 178 187 
223 178 187 
223 175 187 
226 167 179 
223 170 176 
237 170 190 
226 178 187 
237 178 187 
226 181 187 
223 178 187 
223 181 187 
226 181 187 
223 181 187 
223 181 187 
223 793 796 
226 175 187 
226 167 179 
226 170 176 
374 624 303 
237 170 187 
223 178 190 
226 178 187 
223 178 187 
226 181 187 
223 178 190 
223 178 190 
223 181 894 
508 178 187 
226 178 190 
223 170 176 
237 170 187 
223 167 176 
237 178 193 
234 167 187 
208 181 187 
223 178 187 
241 960 1307 
0 0 0 
0 0 0 
0 0 0 
0 0 0 
0 0 0 
0 0 0 
0 0 0 
0 0 0 
333 184 193 
232 176 196 
193 181 190 
226 190 193 
244 173 187 
226 164 223 
226 178 190 
226 841 187 
478 178 193 
226 164 190 
223 167 179 
226 170 176 
237 170 190 
226 178 187 
240 178 193 
226 178 187 
226 181 187 
223 181 187 
226 178 187 
226 178 190 
226 178 187 
226 181 187 
223 170 190 
229 164 190 
223 167 179 
309 556 826 
237 167 190 
226 181 190 
223 178 190 
226 178 193 
223 181 187 
226 178 190 
226 178 187 
229 178 190 
226 170 187 
226 178 187 
226 167 176 
226 170 176 
237 170 190 
223 178 187 
240 178 193 
226 178 187 
473 404 517 
188 167 176 
226 178 187 
226 181 187 
226 178 187 
223 181 187 
226 170 190 
229 164 190 
223 167 179 
965 877 179 
237 178 187 
234 181 187 
226 181 187 
226 178 187 
226 178 187 
226 178 190 
223 181 190 
226 178 187 
226 181 187 
226 170 176 
264 178 187 
237 170 190 
223 630 499 
234 167 190 
523 170 190 
226 178 187 
666 181 187 
226 178 187 
826 178 187 
226 178 187 
229 181 187 
223 178 187 
226 178 190 
226 170 176 
237 372 621 
392 303 291 
933 170 190 
226 178 190 
223 178 190 
226 178 193 
223 181 187 
226 178 190 
226 178 187 
229 178 190 
226 170 187 
226 178 187 
226 167 176 
226 66 217 
80 77 83 
234 181 83 
226 178 83 
234 178 80 
226 178 83 
226 181 80 
226 178 83 
226 178 80 
226 178 83 
223 170 80 
226 178 80 
731 564 83 
237 167 69 
223 167 69 
237 178 83 
237 178 83 
226 181 80 
223 178 83 
226 178 80 
226 178 83 
226 181 83 
226 178 80 
425 1120 80 
226 181 80 
223 170 69 
234 170 72 
223 167 69 
234 178 80 
237 178 83 
226 181 80 
223 178 83 
226 178 80 
226 178 80 
226 178 80 
226 181 83 
226 164 83 
645 879 80 
199 178 83 
223 170 69 
237 178 80 
237 178 83 
226 181 83 
226 178 83 
237 178 83 
226 178 80 
303 178 83 
229 181 83 
440 178 83 
226 181 80 
567 178 83 
226 167 72 
722 181 80 
226 170 72 
858 178 83 
249 214 80 
226 181 80 
223 178 83 
1153 235 72 
229 181 80 
226 181 83 
226 178 80 
223 181 80 
223 170 69 
330 1332 72 
237 170 69 
223 167 69 
237 178 83 
234 181 83 
226 181 80 
226 178 80 
226 178 80 
226 178 83 
226 181 83 
226 178 80 
223 181 80 
223 170 69 
226 170 69 
237 167 69 
223 167 69 
237 178 83 
234 181 83 
226 181 80 
223 178 83 
226 178 80 
226 178 83 
226 77 83 
226 178 187 
226 181 190 
535 173 176 
226 167 176 
237 181 190 
234 170 190 
226 178 187 
240 178 193 
211 259 187 
226 178 187 
226 178 187 
226 178 190 
229 181 187 
226 178 187 
226 181 187 
226 170 190 
226 164 190 
223 167 179 
234 181 190 
234 167 190 
226 181 190 
223 178 190 
226 178 193 
226 178 187 
226 178 190 
226 178 187 
229 178 190 
282 624 377 
226 164 190 
223 170 176 
226 164 176 
223 170 179 
341 170 190 
237 178 190 
452 181 187 
237 178 193 
612 170 190 
226 178 187 
749 181 187 
226 178 190 
882 178 187 
223 170 190 
229 164 190 
312 164 713 
234 170 190 
226 178 187 
240 178 193 
226 178 187 
226 181 187 
223 181 187 
226 178 187 
565 526 187 
226 181 190 
226 237 193 
205 793 288 
374 181 187 
223 170 176 
234 167 190 
226 178 187 
240 178 193 
226 178 187 
226 181 187 
226 178 187 
226 178 190 
226 178 187 
229 178 190 
226 170 187 
226 178 187 
226 167 176 
226 170 176 
237 170 190 
226 178 187 
240 178 193 
226 178 187 
226 181 187 
223 181 187 
226 178 187 
226 181 187 
274 315 374 
199 431 1275 
223 181 187 
223 170 176 
237 170 190 
223 167 176 
237 178 193 
234 223 190 
229 178 187 
226 181 187 
223 181 187 
226 178 187 
226 181 187 
226 178 187 
223 181 187 
226 170 190 
229 164 190 
223 167 179 
237 178 193 
234 170 190 
226 181 190 
223 178 190 
226 178 193 
223 181 187 
226 178 190 
1043 306 434 
199 178 190 
383 170 190 
226 181 187 
514 181 187 
223 170 176 
647 170 190 
237 178 187 
773 181 187 
226 178 187 
933 178 187 
387 794 529 
226 178 187 
226 181 187 
226 178 187 
226 181 187 
223 170 190 
229 164 190 
223 167 179 
234 181 190 
234 167 190 
226 181 190 
327 467 277 
223 181 187 
223 181 187 
226 178 187 
226 181 187 
229 181 1013 
226 181 187 
226 170 190 
229 164 190 
223 167 179 
237 178 193 
234 170 190 
226 181 190 
223 178 190 
226 178 193 
223 181 187 
226 178 190 
226 178 187 
229 178 190 
226 170 187 
226 178 187 
226 167 176 
226 170 176 
237 170 190 
488 693 289 
226 178 187 
226 178 190 
223 178 193 
226 178 187 
226 178 190 
223 181 190 
1126 333 665 
226 178 190 
226 170 176 
229 170 176 
226 164 176 
223 170 179 
237 181 187 
226 181 187 
226 178 190 
223 178 193 
226 178 187 
226 178 190 
229 181 187 
226 178 187 
226 181 187 
226 170 190 
226 164 190 
223 167 179 
234 181 190 
234 167 190 
256 178 190 
226 178 187 
404 170 190 
226 178 187 
562 181 187 
226 178 339 
701 178 187 
226 178 190 
826 178 190 
1010 178 1729 
234 170 190 
226 167 176 
237 178 193 
234 181 187 
226 181 187 
223 178 193 
226 178 187 
226 178 190 
223 181 190 
226 178 190 
223 181 187 
226 178 190 
226 170 176 
237 170 190 
223 167 176 
237 178 187 
234 181 190 
226 178 187 
226 181 187 
223 181 187 
336 466 369 
710 425 484 
226 181 190 
223 178 187 
223 178 187 
223 181 190 
223 167 179 
234 181 190 
234 167 190 
226 178 190 
226 178 190 
223 178 193 
226 178 187 
226 178 190 
223 181 190 
226 178 187 
223 181 609 
315 246 187 
223 170 190 
223 167 179 
234 181 190 
234 167 190 
226 181 190 
223 178 190 
226 178 187 
226 178 187 
226 178 190 
517 178 630 
226 181 190 
226 178 187 
223 178 187 
226 167 176 
226 170 176 
237 170 190 
226 178 187 
240 178 193 
226 178 187 
226 181 187 
223 181 187 
226 178 187 
226 181 187 
226 178 187 
226 181 187 
303 178 190 
226 167 179 
466 178 187 
223 167 176 
591 178 190 
234 178 187 
725 178 187 
226 918 282 
211 178 594 
199 178 187 
229 181 187 
226 178 187 
226 181 187 
226 170 190 
229 164 190 
223 167 176 
223 170 179 
237 181 190 
234 181 187 
226 181 187 
223 178 193 
226 178 187 
226 178 190 
223 181 190 
226 178 187 
226 181 187 
223 170 190 
229 164 190 
223 167 179 
234 181 190 
234 167 190 
226 181 190 
223 178 190 
232 178 273 
202 167 190 
80 63 83 
223 178 80 
226 181 83 
226 170 80 
223 181 80 
223 167 69 
618 164 80 
237 167 72 
223 167 69 
237 178 83 
226 178 83 
226 181 80 
223 181 80 
226 178 80 
226 178 80 
226 181 83 
229 164 83 
226 178 80 
223 167 69 
226 170 69 
234 170 72 
223 167 69 
237 178 83 
226 178 83 
434 181 80 
226 178 80 
226 178 83 
226 181 83 
226 178 80 
223 181 80 
223 170 69 
226 170 69 
223 164 69 
226 167 69 
237 178 83 
226 181 83 
208 170 69 
223 178 80 
345 178 83 
226 725 80 
327 639 72 
226 178 80 
636 178 83 
226 170 83 
787 170 69 
234 167 69 
918 178 83 
223 164 69 
237 178 83 
226 178 83 
226 181 80 
402 336 80 
226 178 80 
226 178 80 
226 178 83 
223 181 80 
226 181 80 
223 170 69 
234 170 72 
223 167 69 
237 178 80 
237 178 83 
226 181 80 
223 178 83 
226 178 80 
226 178 83 
226 181 83 
226 178 80 
223 181 80 
223 170 83 
223 181 80 
223 167 72 
234 178 83 
234 627 80 
226 181 83 
237 178 83 
226 178 83 
511 202 83 
226 178 80 
226 178 80 
226 181 83 
223 178 80 
226 181 80 
223 170 69 
234 170 72 
223 167 69 
237 77 80 
437 178 416 
226 178 187 
158 77 214 
226 181 193 
226 178 190 
226 178 187 
229 178 190 
226 170 187 
226 178 187 
226 167 176 
226 170 176 
237 170 190 
226 178 187 
240 178 193 
226 178 187 
226 181 187 
529 407 737 
229 181 187 
226 181 190 
226 178 187 
223 181 187 
226 170 190 
481 490 722 
226 170 176 
392 181 187 
226 178 187 
543 170 190 
226 178 187 
666 181 187 
226 178 187 
826 178 187 
226 178 187 
229 181 187 
223 178 187 
226 178 190 
226 170 176 
237 170 190 
223 167 176 
237 178 193 
234 181 187 
226 181 187 
223 178 193 
226 178 187 
687 360 190 
229 178 187 
226 178 190 
226 170 187 
226 178 187 
226 167 176 
226 170 176 
237 170 190 
226 178 187 
240 178 193 
226 178 187 
226 181 187 
223 181 187 
226 178 187 
247 479 288 
226 178 190 
223 178 187 
226 178 190 
226 170 176 
234 170 190 
223 167 176 
237 178 193 
234 181 187 
226 178 187 
226 181 187 
705 205 514 
229 181 187 
226 181 190 
226 178 187 
226 181 187 
226 170 190 
229 164 190 
223 167 179 
234 181 190 
234 167 190 
226 181 190 
223 178 190 
226 178 187 
226 178 187 
226 178 190 
226 178 187 
285 306 330 
226 181 187 
226 170 176 
229 170 176 
226 170 176 
237 170 190 
223 178 187 
240 178 193 
624 223 576 
886 181 187 
226 178 187 
306 529 401 
226 181 187 
443 181 187 
226 170 187 
582 170 190 
226 170 179 
722 181 187 
237 178 193 
858 170 190 
226 181 187 
226 178 190 
223 178 193 
226 178 187 
226 178 187 
226 181 187 
226 178 187 
226 181 187 
223 170 190 
229 164 190 
223 167 179 
234 181 190 
237 181 187 
226 181 187 
226 178 190 
223 178 193 
669 1028 773 
226 178 187 
226 181 187 
229 181 187 
223 178 187 
226 178 190 
226 170 176 
237 170 190 
223 167 176 
237 178 193 
282 493 597 
226 178 190 
223 178 193 
226 178 187 
226 178 190 
223 181 190 
226 178 187 
226 181 187 
226 170 190 
229 164 190 
223 167 176 
223 170 179 
237 181 187 
226 181 187 
226 178 190 
223 342 583 
339 178 190 
223 178 187 
226 178 187 
229 181 187 
223 178 187 
226 178 190 
226 170 176 
237 170 190 
223 167 176 
237 178 193 
234 181 187 
226 181 187 
223 178 193 
226 178 187 
226 178 190 
223 181 190 
226 178 187 
226 181 187 
226 170 190 
802 1162 413 
570 170 190 
237 167 190 
315 170 190 
237 178 190 
612 449 380 
229 178 187 
615 170 190 
226 178 187 
749 181 187 
226 178 190 
885 178 187 
223 170 190 
229 164 190 
223 167 179 
234 181 190 
234 167 190 
226 181 190 
223 178 190 
226 178 193 
223 181 187 
226 178 190 
226 178 187 
229 178 190 
226 170 187 
226 178 187 
226 167 176 
226 170 176 
237 170 190 
226 178 187 
380 377 377 
226 178 190 
223 178 193 
226 178 187 
226 178 190 
223 181 190 
948 279 413 
226 181 187 
223 170 190 
229 164 190 
223 167 179 
234 181 190 
234 167 190 
226 181 190 
223 178 190 
226 178 193 
223 181 187 
226 178 190 
226 178 187 
229 178 190 
226 170 187 
226 178 187 
226 167 176 
226 170 176 
237 170 190 
226 178 187 
769 187 654 
699 170 179 
237 178 193 
226 178 187 
226 178 190 
229 181 187 
226 178 187 
226 181 187 
226 170 190 
226 164 190 
223 167 179 
234 181 190 
234 167 190 
226 181 190 
223 178 190 
752 734 505 
446 178 187 
226 178 190 
232 181 187 
229 181 187 
371 170 190 
226 181 187 
514 181 187 
223 170 176 
647 170 190 
237 178 187 
595 339 674 
226 178 187 
933 178 187 
223 181 187 
226 178 190 
226 178 187 
366 167 179 
226 181 190 
226 170 190 
223 181 190 
223 167 179 
234 181 190 
234 167 190 
226 181 190 
223 178 190 
226 178 193 
223 181 187 
226 178 190 
226 178 187 
229 178 190 
226 170 187 
223 178 187 
226 167 176 
226 170 176 
237 170 190 
1150 562 176 
1182 903 193 
226 178 187 
226 181 187 
226 178 187 
226 178 187 
226 181 187 
226 178 187 
226 181 187 
226 170 190 
229 164 190 
223 66 214 
77 77 217 
237 178 193 
234 181 187 
226 181 187 
223 178 193 
226 178 187 
226 178 190 
223 181 190 
226 178 179 
226 181 190 
223 170 190 
229 164 190 
223 167 179 
1063 333 362 
237 170 190 
226 181 190 
223 178 190 
226 74 214 
226 178 187 
226 178 187 
226 181 187 
229 181 187 
900 178 606 
226 164 190 
223 167 179 
226 170 176 
237 170 190 
69 63 83 
285 178 80 
226 178 83 
416 178 83 
226 181 80 
556 178 83 
226 181 80 
701 178 83 
226 181 80 
823 181 80 
226 170 69 
234 178 83 
1188 184 80 
226 164 69 
237 178 83 
226 178 83 
226 181 80 
223 181 80 
226 178 80 
226 178 80 
226 181 83 
226 164 83 
226 178 80 
223 167 69 
437 467 80 
237 170 69 
226 178 83 
237 178 83 
226 178 83 
237 178 83 
226 178 80 
226 178 83 
226 199 83 
235 170 80 
223 181 80 
226 181 80 
223 170 69 
234 170 72 
223 167 69 
237 770 69 
237 178 83 
226 178 83 
226 178 83 
223 178 83 
223 178 83 
223 181 83 
223 181 83 
226 181 83 
226 170 69 
226 167 69 
223 164 69 
226 167 69 
237 178 83 
226 181 83 
226 178 83 
237 178 83 
226 178 80 
226 178 83 
226 181 83 
226 178 80 
223 181 80 
223 170 69 
226 170 69 
377 799 80 
223 167 69 
237 178 83 
234 181 83 
226 181 80 
223 178 83 
482 354 83 
226 178 83 
226 178 80 
226 178 83 
226 170 80 
318 178 83 
223 167 72 
466 178 83 
226 167 69 
588 178 83 
237 167 83 
728 170 69 
226 178 83 
862 178 83 
223 178 83 
226 178 80 
226 178 83 
226 66 72 
223 181 187 
226 170 176 
906 558 669 
223 167 176 
237 178 193 
234 181 187 
226 181 187 
223 178 193 
226 178 187 
226 178 190 
223 181 190 
226 178 187 
226 181 187 
226 170 190 
229 164 190 
223 167 179 
234 181 190 
234 167 190 
592 800 761 
226 181 187 
226 178 187 
223 181 187 
226 178 187 
226 181 187 
226 178 187 
226 181 187 
226 170 190 
1096 306 404 
223 170 176 
282 1004 939 
234 178 187 
226 178 187 
226 178 190 
223 178 193 
226 178 187 
226 178 187 
226 181 187 
226 178 187 
226 181 187 
223 170 190 
229 164 190 
223 167 179 
234 181 190 
234 167 190 
226 181 190 
223 178 190 
226 178 193 
223 181 187 
226 178 190 
226 178 187 
229 178 190 
226 170 187 
226 178 187 
226 167 176 
1177 395 369 
273 178 306 
237 170 190 
226 181 190 
211 170 190 
226 178 187 
348 178 190 
229 178 190 
505 170 190 
226 181 190 
639 178 190 
223 170 176 
784 178 187 
223 170 176 
912 181 187 
237 181 187 
226 181 187 
226 178 190 
223 178 193 
226 178 187 
226 178 190 
